상가업소번호,상호명,지점명,상권업종대분류코드,상권업종대분류명,상권업종중분류코드,상권업종중분류명,상권업종소분류코드,상권업종소분류명,표준산업분류코드,표준산업분류명,시도코드,시도명,시군구코드,시군구명,행정동코드,행정동명,법정동코드,법정동명,지번코드,대지구분코드,대지구분명,지번본번지,지번부번지,지번주소,도로명코드,도로명,건물본번지,건물부번지,건물관리번호,건물명,도로명주소,구우편번호,신우편번호,동정보,층정보,호정보,경도,위도
MA010120220802905718,세븐일레븐여의,3호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100130021,1,대지,13.0,21.0,서울특별시 영등포구 여의도동 13-21,115604154092,서울특별시 영등포구 국회대로74길,20.0,,1156011000100130021037283,,서울특별시 영등포구 국회대로74길 20,150870,7238,,1,,126.921552688369,37.5295978403373
MA010120220800959618,GS25가산,스타점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600011,1,대지,60.0,11.0,서울특별시 금천구 가산동 60-11,115454151195,서울특별시 금천구 디지털로9길,99.0,,1154510100100600011016763,스타밸리,서울특별시 금천구 디지털로9길 99,153777,8510,,,,126.884812450919,37.4816793165142
MA010120220803945380,이마트24가산GBC점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103710006,1,대지,371.0,6.0,서울특별시 금천구 가산동 371-6,115453117001,서울특별시 금천구 가산디지털1로,165.0,,1154510100103710006000001,C,서울특별시 금천구 가산디지털1로 165,153803,8503,,,,126.881027181808,37.4802249418721
MA010120220800397675,세븐S여의나루역점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100850001,1,대지,85.0,1.0,서울특별시 영등포구 여의도동 85-1,115603118020,서울특별시 영등포구 여의동로,280.0,,1156011000100860001000003,,서울특별시 영등포구 여의동로 280,150897,7337,,B1,,126.939024388301,37.5249679940267
MA010120220804947811,지에스25동여의점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100450013,1,대지,45.0,13.0,서울특별시 영등포구 여의도동 45-13,115604154685,서울특별시 영등포구 여의대방로65길,23.0,,1156011000100450017031686,포레스텔빌딩,서울특별시 영등포구 여의대방로65길 23,150979,7332,,,,126.928802276885,37.5201329008022
MA010120220806654589,이마트24현대카드1관점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100150021,1,대지,15.0,21.0,서울특별시 영등포구 여의도동 15-21,115602118002,서울특별시 영등포구 의사당대로,3.0,,1156011000100150021037277,,서울특별시 영등포구 의사당대로 3,150706,7237,,1,,126.918136548196,37.5291270010603
MA010120220800397503,세븐여의３호점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100130021,1,대지,13.0,21.0,서울특별시 영등포구 여의도동 13-21,115604154092,서울특별시 영등포구 국회대로74길,20.0,,1156011000100130021037283,,서울특별시 영등포구 국회대로74길 20,150870,7238,,,,126.921552688369,37.5295978403373
MA010120220806182058,지에스25금천패션,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600021,1,대지,60.0,21.0,서울특별시 금천구 가산동 60-21,115454151195,서울특별시 금천구 디지털로9길,33.0,,1154510100100600021000001,아이티타워,서울특별시 금천구 디지털로9길 33,153760,8511,,,,126.886026399608,37.4789234072308
MA010120220813713643,코리아세븐가산드림,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103450043,1,대지,345.0,43.0,서울특별시 금천구 가산동 345-43,115453117002,서울특별시 금천구 가산디지털2로,35.0,,1154510100103450043015336,,서울특별시 금천구 가산디지털2로 35,153802,8593,,,,126.882329835069,37.4714414054776
MA010120220812408385,지에스25여의,파이낸스점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230008,1,대지,23.0,8.0,서울특별시 영등포구 여의도동 23-8,115604154064,서울특별시 영등포구 국제금융로2길,32.0,,1156011000100230008031263,여의도파이낸스타워,서울특별시 영등포구 국제금융로2길 32,150707,7325,,B1,,126.924137960189,37.523860147615
MA010120220813747527,GS25가산,태양점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100101490027,1,대지,149.0,27.0,서울특별시 금천구 가산동 149-27,115454151284,서울특별시 금천구 시흥대로153길,89.0,,1154510100101490027014867,,서울특별시 금천구 시흥대로153길 89,153801,8532,,1,,126.893786132914,37.4761194889374
MA010120220808842954,지에스25여의KTB,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230003,1,대지,23.0,3.0,서울특별시 영등포구 여의도동 23-3,115602118001,서울특별시 영등포구 여의대로,66.0,,1156011000100230003037288,KTB,서울특별시 영등포구 여의대로 66,150709,7325,,1,,126.923707385885,37.5245446319493
MA010120220802662213,세븐가산한신아이티점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600018,1,대지,60.0,18.0,서울특별시 금천구 가산동 60-18,115454151195,서울특별시 금천구 디지털로9길,47.0,,1154510100100600018015800,한신아이티타워2차,서울특별시 금천구 디지털로9길 47,153712,8511,,,,126.885799297118,37.4795719143055
MA010120220802975150,케이프리젠트컴퍼니,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100230000,1,대지,23.0,,서울특별시 영등포구 여의도동 23,115603118002,서울특별시 영등포구 국제금융로,10.0,,1156011000100230000000001,서울국제금융센터,서울특별시 영등포구 국제금융로 10,150945,7326,,2,,126.924883260731,37.5251850971787
MA010120220813327244,미니스톱여의도공원점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100020000,1,대지,2.0,,서울특별시 영등포구 여의도동 2,115603118018,서울특별시 영등포구 여의공원로,68.0,,1156011000100020000000003,,서울특별시 영등포구 여의공원로 68,150010,7243,,,,126.92229095813,37.5268052234685
MA010120220800868552,지에스25금천타운점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104940004,1,대지,494.0,4.0,서울특별시 금천구 가산동 494-4,115453117002,서울특별시 금천구 가산디지털2로,169.0,31.0,1154510100104940004000002,,서울특별시 금천구 가산디지털2로 169-31,153803,8504,,,,126.876253186032,37.4819679947793
MA010120220813032931,지에스25여의태흥점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170003,1,대지,17.0,3.0,서울특별시 영등포구 여의도동 17-3,115602118002,서울특별시 영등포구 의사당대로,8.0,,1156011000100170003031045,태흥빌딩,서울특별시 영등포구 의사당대로 8,150874,7236,,1,,126.916904782729,37.5278737487068
MA010120220805399543,세븐일레븐여의아이비피아점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100140003,1,대지,14.0,3.0,서울특별시 영등포구 여의도동 14-3,115604154091,서울특별시 영등포구 국회대로72길,4.0,,1156011000100140003031680,,서울특별시 영등포구 국회대로72길 4,150871,7238,,1,,126.919922766304,37.5303355675046
MA010120220800289564,씨유가산센트럴,푸르지오점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100102330005,1,대지,233.0,5.0,서울특별시 금천구 가산동 233-5,115454151192,서울특별시 금천구 디지털로10길,69.0,,1154510100102330005015498,가산센트럴푸르지오시티,서울특별시 금천구 디지털로10길 69,153801,8516,,,,126.890847936311,37.4752968926736
MA010120220807389581,씨유가산,두산점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100102360008,1,대지,236.0,8.0,서울특별시 금천구 가산동 236-8,115454151003,서울특별시 금천구 가산로5길,46.0,,1154510100102360008015628,,서울특별시 금천구 가산로5길 46,153801,8520,,1,,126.891980727464,37.4737211668739
MA010120220806741555,세븐일레븐가산,에이스점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103710050,1,대지,371.0,50.0,서울특별시 금천구 가산동 371-50,115453117001,서울특별시 금천구 가산디지털1로,145.0,,1154510100103710050000001,에이스하이엔드타워3차,서울특별시 금천구 가산디지털1로 145,153787,8506,,1,,126.88159572103,37.4781712129141
MA010120220800690200,씨유여의국회,정문점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170001,1,대지,17.0,1.0,서울특별시 영등포구 여의도동 17-1,115602005008,서울특별시 영등포구 국회대로,750.0,,1156011000100170001031127,금산빌딩,서울특별시 영등포구 국회대로 750,150727,7236,,1,,126.916440501085,37.5282698618285
MA010120220800647319,세븐마켓,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103710037,1,대지,371.0,37.0,서울특별시 금천구 가산동 371-37,115453117001,서울특별시 금천구 가산디지털1로,128.0,,1154510100103710037000001,STXV타워,서울특별시 금천구 가산디지털1로 128,153795,8507,,1,,126.883700023753,37.4772362534816
MA010120220800241627,세븐여의아일렉스점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100370000,1,대지,37.0,,서울특별시 영등포구 여의도동 37,115602118002,서울특별시 영등포구 의사당대로,108.0,,1156011000100370000031429,미성,서울특별시 영등포구 의사당대로 108,150795,7322,,1,,126.923993785308,37.5210128870586
MA010120220810256754,비지에프휴먼넷여의도선착장,1호점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100850001,1,대지,85.0,1.0,서울특별시 영등포구 여의도동 85-1,115603118020,서울특별시 영등포구 여의동로,280.0,,1156011000100860001000003,여의도,서울특별시 영등포구 여의동로 280,150897,7337,,,,126.939024388301,37.5249679940267
MA010120220800397719,에스제이오일여의도주유소주,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100100001,1,대지,10.0,1.0,서울특별시 영등포구 여의도동 10-1,115603118025,서울특별시 영등포구 은행로,64.0,,1156011000100100001031167,,서울특별시 영등포구 은행로 64,150868,7241,,,,126.925579495789,37.5303753076161
MA010120220805027332,씨유가산디지털단지역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104590011,1,대지,459.0,11.0,서울특별시 금천구 가산동 459-11,115453117001,서울특별시 금천구 가산디지털1로,186.0,,1154510100104590011000001,제이플라츠,서울특별시 금천구 가산디지털1로 186,153792,8502,,1,,126.881578500485,37.4819193917329
MA010120220806684991,이마트24SELF현대카드,3관점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170007,1,대지,17.0,7.0,서울특별시 영등포구 여의도동 17-7,115602118002,서울특별시 영등포구 의사당대로,18.0,,1156011000100170007031596,,서울특별시 영등포구 의사당대로 18,150874,7236,,1,,126.91753915264,37.5271173519277
MA010120220812727564,지에스25트윈,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100200000,1,대지,20.0,,서울특별시 영등포구 여의도동 20,115602118001,서울특별시 영등포구 여의대로,128.0,,1156011000100200000031046,LG트윈타워,서울특별시 영등포구 여의대로 128,150721,7336,,1,,126.929236083678,37.5279268311586
MA010120220800355653,한강파라다이스,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100860000,1,대지,86.0,,서울특별시 영등포구 여의도동 86,115603118020,서울특별시 영등포구 여의동로,252.0,,1156011000100860000000001,한강둔치,서울특별시 영등포구 여의동로 252,150897,7346,,,,126.941582728924,37.5228339115734
MA010120220810092771,씨유대륭19차,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103450029,1,대지,345.0,29.0,서울특별시 금천구 가산동 345-29,115453117002,서울특별시 금천구 가산디지털2로,70.0,,1154510100103450029000004,대륭테크노타운19차,서울특별시 금천구 가산디지털2로 70,153802,8589,,1,,126.882347331925,37.4747030781747
MA010120220800362787,GS25여의성우,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100150012,1,대지,15.0,12.0,서울특별시 영등포구 여의도동 15-12,115604154088,서울특별시 영등포구 국회대로66길,17.0,,1156011000100150012031119,성우빌딩,서울특별시 영등포구 국회대로66길 17,150872,7237,,1,,126.919449535879,37.5285332428985
MA010120220800397913,씨앤에이치여의도메리어트지점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100280003,1,대지,28.0,3.0,서울특별시 영등포구 여의도동 28-3,115602118001,서울특별시 영등포구 여의대로,8.0,,1156011000100280003000001,메리어트파크센터,서울특별시 영등포구 여의대로 8,150881,7320,,1,,126.918575053742,37.5212165062978
MA010120220800365990,세븐일레븐전경련회관점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100280001,1,대지,28.0,1.0,서울특별시 영등포구 여의도동 28-1,115602118001,서울특별시 영등포구 여의대로,24.0,,1156011000100280001000001,전경련신축회관,서울특별시 영등포구 여의대로 24,150756,7320,,,,126.919908857212,37.5221814910512
MA010120220800978584,씨유,가산디지털점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100101400002,1,대지,140.0,2.0,서울특별시 금천구 가산동 140-2,115453117003,서울특별시 금천구 가산로,157.0,,1154510100101400002018113,,서울특별시 금천구 가산로 157,153801,8515,,1,,126.889904117951,37.4790352051357
MA010120220804792467,세븐일레븐가산리즌밸리점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600046,1,대지,60.0,46.0,서울특별시 금천구 가산동 60-46,115454151005,서울특별시 금천구 가산로9길,66.0,,1154510100100600046015688,더리즌밸리지식산업센터,서울특별시 금천구 가산로9길 66,153801,8513,,,,126.888348330488,37.4760694252599
MA010120220800964187,지에스25가산엘지점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103270023,1,대지,327.0,23.0,서울특별시 금천구 가산동 327-23,115453117001,서울특별시 금천구 가산디지털1로,51.0,,1154510100103190015015714,,서울특별시 금천구 가산디지털1로 51,153802,8592,,,,126.885122727998,37.4710206789723
MA010120220800963158,GS25금천우림점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103710028,1,대지,371.0,28.0,서울특별시 금천구 가산동 371-28,115453117001,서울특별시 금천구 가산디지털1로,168.0,,1154510100103710028015795,외,서울특별시 금천구 가산디지털1로 168,153786,8507,,1,,126.882644342333,37.479965266654
MA010120220802784247,씨유대륭승리점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100106910000,1,대지,691.0,,서울특별시 금천구 가산동 691,115453117001,서울특별시 금천구 가산디지털1로,5.0,,1154510100106910000017244,대륭테크노타운20차,서울특별시 금천구 가산디지털1로 5,153803,8594,,1,,126.886711826909,37.4667424136814
MA010120220812058543,씨유뉴금천,가산점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100101460016,1,대지,146.0,16.0,서울특별시 금천구 가산동 146-16,115454151039,서울특별시 금천구 남부순환로112길,32.0,,1154510100101460016018192,,서울특별시 금천구 남부순환로112길 32,153801,8528,,1,,126.894224971399,37.4775885276949
MA010120220808625778,가산맞이방스토리웨이,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104680004,1,대지,468.0,4.0,서울특별시 금천구 가산동 468-4,115453116013,서울특별시 금천구 벚꽃로,309.0,,1154510100104680004015842,가산디지털단지역구내,서울특별시 금천구 벚꽃로 309,153803,8510,,,,126.882562648639,37.481596010993
MA010120220810026619,지에스25여의월드점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100540006,1,대지,54.0,6.0,서울특별시 영등포구 여의도동 54-6,115604154687,서울특별시 영등포구 여의대방로68길,15.0,,1156011000100540006031578,,서울특별시 영등포구 여의대방로68길 15,150895,7343,,,,126.932876539075,37.5179638691603
MA010120220802287744,세븐여의백상점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100350002,1,대지,35.0,2.0,서울특별시 영등포구 여의도동 35-2,115604154065,서울특별시 영등포구 국제금융로6길,30.0,,1156011000100350002031380,백상빌딩,서울특별시 영등포구 국제금융로6길 30,150885,7328,,,,126.926606197406,37.5217173213898
MA010120220804454362,씨유KCC웰츠밸리점,,G2,소매,G204,종합 소매,G20405,편의점,G47129,기타 음ㆍ식료품 위주 종합 소매업,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104700008,1,대지,470.0,8.0,서울특별시 금천구 가산동 470-8,115453117001,서울특별시 금천구 가산디지털1로,205.0,,1154510100104700008015695,호,서울특별시 금천구 가산디지털1로 205,153710,8501,,,,126.879574061773,37.4839356241274
MA010120220800986196,GS25가산하이힐점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100101430044,1,대지,143.0,44.0,서울특별시 금천구 가산동 143-44,115454151194,서울특별시 금천구 디지털로12길,21.0,,1154510100101430045014294,,서울특별시 금천구 디지털로12길 21,153801,8515,,,,126.889872091408,37.4777467324291
MA010120220800975175,뚜레쥬르빨라쪼CU가산디폴리스점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100105430001,1,대지,543.0,1.0,서울특별시 금천구 가산동 543-1,115454151238,서울특별시 금천구 서부샛길,606.0,,1154510100104890007014247,가산동대성,서울특별시 금천구 서부샛길 606,153719,8504,,,,126.877014010558,37.479950530155
MA010120220800398215,세븐전경련회관점주,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100280001,1,대지,28.0,1.0,서울특별시 영등포구 여의도동 28-1,115602118001,서울특별시 영등포구 여의대로,24.0,,1156011000100280001000001,전경련신축회관,서울특별시 영등포구 여의대로 24,150756,7320,,,,126.919908857212,37.5221814910512
MA010120220811929017,씨유비즈메트로,2차점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100105540002,1,대지,554.0,2.0,서울특별시 금천구 가산동 554-2,115453117002,서울특별시 금천구 가산디지털2로,43.0,14.0,1154510100105540002015294,,서울특별시 금천구 가산디지털2로 43-14,153803,8588,,,,126.881548237097,37.472440745561
MA010120220800115113,지에스25S가산디지털역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104680004,1,대지,468.0,4.0,서울특별시 금천구 가산동 468-4,115453116013,서울특별시 금천구 벚꽃로,309.0,,1154510100104680004015842,가산디지털역내,서울특별시 금천구 벚꽃로 309,153803,8510,,,,126.882562648639,37.481596010993
MA010120220800961669,지에스25뉴금천벽산점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100100600073,1,대지,60.0,73.0,서울특별시 금천구 가산동 60-73,115453116013,서울특별시 금천구 벚꽃로,244.0,,1154510100100600073015862,층,서울특별시 금천구 벚꽃로 244,153788,8513,,,,126.885814880351,37.4767607813022
MA010120220800492924,지에스25뉴금천유진,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100102350057,1,대지,235.0,57.0,서울특별시 금천구 가산동 235-57,115454151188,서울특별시 금천구 두산로5길,58.0,,1154510100102350057015798,드림캐슬,서울특별시 금천구 두산로5길 58,153801,8521,,1,,126.890805979414,37.4730533398919
MA010120220812103635,씨유금천서울점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100102350050,1,대지,235.0,50.0,서울특별시 금천구 가산동 235-50,115454151002,서울특별시 금천구 가산로3길,84.0,,1154510100102350050015250,카,서울특별시 금천구 가산로3길 84,153801,8521,,1,,126.89097644254,37.4724408105866
MA010120220801267480,GS25금천제일,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100102350034,1,대지,235.0,34.0,서울특별시 금천구 가산동 235-34,115454151002,서울특별시 금천구 가산로3길,54.0,,1154510100102350034014932,,서울특별시 금천구 가산로3길 54,153801,8521,,1,,126.892559164524,37.4724062198968
MA010120220805458719,GS25여의도역,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100350005,1,대지,35.0,5.0,서울특별시 영등포구 여의도동 35-5,115603118019,서울특별시 영등포구 여의나루로,42.0,,1156011000100350005031610,여의도종합상가,서울특별시 영등포구 여의나루로 42,150885,7328,,,,126.924966167732,37.5214730201695
MA010120220812358475,세븐일레븐가산A1,타워점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104590007,1,대지,459.0,7.0,서울특별시 금천구 가산동 459-7,115453117001,서울특별시 금천구 가산디지털1로,205.0,27.0,1154510100104590007015610,가산에이1타워,서울특별시 금천구 가산디지털1로 205-27,153803,8503,,1,,126.878829519668,37.4828896934628
MA010120220810147129,세븐여의아이비피아점,코리아,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100140003,1,대지,14.0,3.0,서울특별시 영등포구 여의도동 14-3,115604154091,서울특별시 영등포구 국회대로72길,4.0,,1156011000100140003031680,,서울특별시 영등포구 국회대로72길 4,150871,7238,,1,,126.919922766304,37.5303355675046
MA010120220810313976,씨유여의광복회관점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100170006,1,대지,17.0,6.0,서울특별시 영등포구 여의도동 17-6,115604154087,서울특별시 영등포구 국회대로62길,15.0,,1156011000100170006037161,,서울특별시 영등포구 국회대로62길 15,150874,7236,,1,,126.916928288299,37.5270808837668
MA010120220803172871,세븐일레븐여의아일렉스점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100370000,1,대지,37.0,,서울특별시 영등포구 여의도동 37,115602118002,서울특별시 영등포구 의사당대로,108.0,,1156011000100370000031429,미성,서울특별시 영등포구 의사당대로 108,150795,7322,,1,,126.923993785308,37.5210128870586
MA010120220809267239,이마트24가산대명벨리온점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100107760000,1,대지,776.0,,서울특별시 금천구 가산동 776,115453117002,서울특별시 금천구 가산디지털2로,127.0,33.0,1154510100105470100014059,가산대명벨리온,서울특별시 금천구 가산디지털2로 127-33,153023,8505,,1,,126.877796671662,37.4783835869615
MA010120220805374074,세븐일레븐여의역점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100260000,1,대지,26.0,,서울특별시 영등포구 여의도동 26,115604154064,서울특별시 영등포구 국제금융로2길,37.0,,1156011000100260000000001,TRENU,서울특별시 영등포구 국제금융로2길 37,150879,7327,,,,126.924285952113,37.5229412201911
MA010120220813183516,씨유여의,중앙점,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11560,영등포구,11560540,여의동,1156011000,여의도동,1156011000100440021,1,대지,44.0,21.0,서울특별시 영등포구 여의도동 44-21,115604154067,서울특별시 영등포구 국제금융로8길,19.0,,1156011000100440021031398,중앙빌딩,서울특별시 영등포구 국제금융로8길 19,150741,7333,,,,126.929141040195,37.5207638064978
MA010120220803183271,씨유가산이노플렉스점,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100103710047,1,대지,371.0,47.0,서울특별시 금천구 가산동 371-47,115453117001,서울특별시 금천구 가산디지털1로,151.0,,1154510100103710047000001,,서울특별시 금천구 가산디지털1로 151,153803,8506,,1,,126.881108536155,37.4788284602035
MA010120220804398934,가산하행타는곳편의점스토리웨이,,G2,소매,G204,종합 소매,G20405,편의점,G47122,체인화 편의점,11,서울특별시,11545,금천구,11545510,가산동,1154510100,가산동,1154510100104680004,1,대지,468.0,4.0,서울특별시 금천구 가산동 468-4,115453116013,서울특별시 금천구 벚꽃로,309.0,,1154510100104680004015842,가산디지털단지역구내,서울특별시 금천구 벚꽃로 309,153803,8510,,,,126.882562648639,37.481596010993
